flow_id,timestamp,src_site,dst_site,src_ip,dst_ip,src_port,dst_port,protocol,application,bytes,packets,duration_ms,dscp,fault_active
NF-0000585,2026-06-24T09:32:00,branch-bhubaneswar,branch-chennai,10.1.7.1,10.1.2.1,51550,123,UDP,NTP,16212122,11920,78681,CS0,0
NF-0000586,2026-06-24T09:28:00,branch-bhubaneswar,branch-guwahati,10.1.7.1,10.1.8.1,56606,53,UDP,DNS,18386029,31429,103701,CS0,0
NF-0000587,2026-06-24T09:47:00,branch-lucknow,branch-jaipur,10.1.11.1,10.1.10.1,64784,179,TCP,BGP,24876452,40515,81290,CS0,0
NF-0000588,2026-06-24T09:46:00,branch-kolkata,branch-chandigarh,10.1.6.1,10.1.9.1,59387,179,TCP,BGP,2167385,5418,20765,CS0,0
NF-0000589,2026-06-24T09:27:00,branch-guwahati,hub-delhi,10.1.8.1,10.0.0.1,60640,8801,UDP,Video-Conf,38838093,79261,81805,AF41,1
NF-0000590,2026-06-24T09:39:00,branch-nagpur,branch-chandigarh,10.1.13.1,10.1.9.1,49664,514,UDP,Syslog,32757846,37182,81661,CS0,0
NF-0000591,2026-06-24T09:22:00,dc-mumbai,branch-lucknow,10.0.0.2,10.1.11.1,50997,3200,TCP,ERP-SAP,6460573,15643,100721,CS0,0
NF-0000592,2026-06-24T09:44:00,branch-pune,branch-jaipur,10.1.4.1,10.1.10.1,52207,8801,UDP,Video-Conf,27546078,27354,71215,AF41,0
NF-0000593,2026-06-24T09:22:00,branch-bhopal,branch-kochi,10.1.14.1,10.1.12.1,60020,443,TCP,HTTPS,16993689,17925,17103,CS0,0
NF-0000594,2026-06-24T09:00:00,branch-hyderabad,branch-guwahati,10.1.3.1,10.1.8.1,64106,389,TCP,LDAP,34851815,32091,18539,CS0,0
NF-0000595,2026-06-24T09:24:00,branch-lucknow,branch-jaipur,10.1.11.1,10.1.10.1,58161,21,TCP,FTP-Backup,1793802,1645,114296,CS0,0
NF-0000596,2026-06-24T09:40:00,branch-bengaluru,branch-hyderabad,10.1.1.1,10.1.3.1,58209,514,UDP,Syslog,6468455,6468,82991,CS0,0
NF-0000597,2026-06-24T09:09:00,branch-kochi,branch-jaipur,10.1.12.1,10.1.10.1,61225,123,UDP,NTP,42890411,32200,6828,CS0,0
NF-0000598,2026-06-24T09:32:00,branch-jaipur,branch-ahmedabad,10.1.10.1,10.1.5.1,55400,389,TCP,LDAP,31362244,46739,54649,CS0,0
NF-0000599,2026-06-24T09:12:00,branch-ahmedabad,branch-bhubaneswar,10.1.5.1,10.1.7.1,57499,5060,UDP,VoIP-RTP,33470780,49956,62814,EF,0
NF-0000600,2026-06-24T09:30:00,branch-jaipur,branch-chandigarh,10.1.10.1,10.1.9.1,58766,389,TCP,LDAP,48804101,46881,92575,CS0,0
NF-0000601,2026-06-24T09:35:00,branch-chennai,branch-jaipur,10.1.2.1,10.1.10.1,64658,21,TCP,FTP-Backup,26095566,32990,107896,CS0,0
NF-0000602,2026-06-24T09:50:00,branch-chandigarh,branch-chennai,10.1.9.1,10.1.2.1,64955,161,UDP,SNMP,38926560,51354,96961,CS0,0
NF-0000603,2026-06-24T09:50:00,branch-chandigarh,dc-mumbai,10.1.9.1,10.0.0.2,60787,389,TCP,LDAP,917486,1375,45133,CS0,0
NF-0000604,2026-06-24T09:11:00,hub-delhi,branch-bhopal,10.0.0.1,10.1.14.1,56665,8801,UDP,Video-Conf,47969311,40617,102579,AF41,0
NF-0000605,2026-06-24T09:26:00,hub-delhi,branch-jaipur,10.0.0.1,10.1.10.1,61081,3200,TCP,ERP-SAP,33088350,34793,17881,CS0,0
NF-0000606,2026-06-24T09:36:00,branch-bhopal,dc-mumbai,10.1.14.1,10.0.0.2,57373,179,TCP,BGP,4795904,8355,22011,CS0,0
NF-0000607,2026-06-24T09:27:00,branch-kolkata,branch-kochi,10.1.6.1,10.1.12.1,65515,443,TCP,HTTPS,8764350,17813,3142,CS0,0
NF-0000608,2026-06-24T09:09:00,branch-bhopal,branch-kolkata,10.1.14.1,10.1.6.1,59155,53,UDP,DNS,45709480,52359,112696,CS0,0
NF-0000609,2026-06-24T09:37:00,branch-hyderabad,branch-kochi,10.1.3.1,10.1.12.1,51841,514,UDP,Syslog,33029284,62793,63344,CS0,0
NF-0000610,2026-06-24T09:31:00,branch-chandigarh,branch-chennai,10.1.9.1,10.1.2.1,52822,5060,UDP,VoIP-RTP,27008984,28641,36224,EF,0
NF-0000611,2026-06-24T09:24:00,branch-guwahati,branch-hyderabad,10.1.8.1,10.1.3.1,52665,5060,UDP,VoIP-RTP,11974774,17506,102881,EF,1
NF-0000612,2026-06-24T09:39:00,branch-bhubaneswar,branch-ahmedabad,10.1.7.1,10.1.5.1,51448,53,UDP,DNS,33421774,33455,93349,CS0,0
NF-0000613,2026-06-24T09:45:00,branch-bengaluru,branch-bhopal,10.1.1.1,10.1.14.1,54214,21,TCP,FTP-Backup,1966360,1637,75833,CS0,0
NF-0000614,2026-06-24T09:04:00,branch-guwahati,branch-ahmedabad,10.1.8.1,10.1.5.1,63419,3200,TCP,ERP-SAP,10886818,8765,61522,CS0,1
NF-0000615,2026-06-24T09:45:00,branch-chennai,branch-jaipur,10.1.2.1,10.1.10.1,65446,5060,UDP,VoIP-RTP,28686311,32859,96550,EF,0
NF-0000616,2026-06-24T09:54:00,branch-bhubaneswar,hub-delhi,10.1.7.1,10.0.0.1,54627,3200,TCP,ERP-SAP,24851136,49901,95287,CS0,0
NF-0000617,2026-06-24T09:18:00,branch-chandigarh,branch-ahmedabad,10.1.9.1,10.1.5.1,50361,123,UDP,NTP,17859676,13428,55081,CS0,0
NF-0000618,2026-06-24T09:39:00,branch-ahmedabad,branch-kolkata,10.1.5.1,10.1.6.1,53738,514,UDP,Syslog,40707571,31410,4755,CS0,0
NF-0000619,2026-06-24T09:03:00,branch-hyderabad,branch-bhopal,10.1.3.1,10.1.14.1,52595,8801,UDP,Video-Conf,24331768,41592,32232,AF41,0
NF-0000620,2026-06-24T09:09:00,branch-nagpur,branch-chennai,10.1.13.1,10.1.2.1,61026,514,UDP,Syslog,4191356,5415,8945,CS0,0
NF-0000621,2026-06-24T09:28:00,branch-bhopal,branch-bhubaneswar,10.1.14.1,10.1.7.1,62789,5060,UDP,VoIP-RTP,6004879,4471,55583,EF,0
NF-0000622,2026-06-24T09:45:00,branch-chandigarh,branch-jaipur,10.1.9.1,10.1.10.1,49195,8801,UDP,Video-Conf,15971504,23661,71493,AF41,0
NF-0000623,2026-06-24T09:20:00,dc-mumbai,branch-kochi,10.0.0.2,10.1.12.1,58643,8801,UDP,Video-Conf,5074409,5625,66124,AF41,0
NF-0000624,2026-06-24T09:05:00,branch-bengaluru,dc-mumbai,10.1.1.1,10.0.0.2,50538,389,TCP,LDAP,36415506,80034,91513,CS0,0
NF-0000625,2026-06-24T09:29:00,branch-kolkata,branch-guwahati,10.1.6.1,10.1.8.1,63224,514,UDP,Syslog,22558437,35525,92119,CS0,0
NF-0000626,2026-06-24T09:40:00,branch-kochi,dc-mumbai,10.1.12.1,10.0.0.2,58778,443,TCP,HTTPS,9613310,11191,48638,CS0,0
NF-0000627,2026-06-24T09:06:00,hub-delhi,branch-lucknow,10.0.0.1,10.1.11.1,56523,443,TCP,HTTPS,20639123,15600,5364,CS0,0
NF-0000628,2026-06-24T09:14:00,branch-guwahati,branch-chandigarh,10.1.8.1,10.1.9.1,58014,3200,TCP,ERP-SAP,31748803,71667,22062,CS0,1
NF-0000629,2026-06-24T09:38:00,branch-nagpur,branch-kochi,10.1.13.1,10.1.12.1,64567,389,TCP,LDAP,21158281,26414,65065,CS0,0
NF-0000630,2026-06-24T09:37:00,branch-kochi,branch-ahmedabad,10.1.12.1,10.1.5.1,62465,22,TCP,SSH,24995195,24361,24432,CS0,0
NF-0000631,2026-06-24T09:25:00,branch-bhubaneswar,branch-bengaluru,10.1.7.1,10.1.1.1,57669,8801,UDP,Video-Conf,28091792,69362,35261,AF41,0
NF-0000632,2026-06-24T09:19:00,branch-bhopal,branch-pune,10.1.14.1,10.1.4.1,51351,21,TCP,FTP-Backup,6678784,15283,12607,CS0,0
NF-0000633,2026-06-24T09:12:00,branch-hyderabad,branch-pune,10.1.3.1,10.1.4.1,62128,3200,TCP,ERP-SAP,34608932,25373,22883,CS0,0
NF-0000634,2026-06-24T09:21:00,branch-lucknow,branch-kolkata,10.1.11.1,10.1.6.1,59751,22,TCP,SSH,11504427,18952,5459,CS0,0
NF-0000635,2026-06-24T09:13:00,hub-delhi,branch-guwahati,10.0.0.1,10.1.8.1,58282,161,UDP,SNMP,28172476,22830,51493,CS0,0
NF-0000636,2026-06-24T09:41:00,branch-pune,branch-bhopal,10.1.4.1,10.1.14.1,49617,389,TCP,LDAP,27373955,41225,89688,CS0,0
NF-0000637,2026-06-24T09:23:00,branch-chennai,branch-lucknow,10.1.2.1,10.1.11.1,50510,5060,UDP,VoIP-RTP,9861174,10145,9015,EF,0
NF-0000638,2026-06-24T09:25:00,branch-guwahati,branch-jaipur,10.1.8.1,10.1.10.1,53889,5060,UDP,VoIP-RTP,23102652,18616,80125,EF,1
NF-0000639,2026-06-24T09:06:00,branch-chennai,dc-mumbai,10.1.2.1,10.0.0.2,52608,53,UDP,DNS,37014432,43649,35146,CS0,0
NF-0000640,2026-06-24T09:10:00,branch-jaipur,branch-guwahati,10.1.10.1,10.1.8.1,64094,5060,UDP,VoIP-RTP,9189403,9396,22185,EF,0
NF-0000641,2026-06-24T09:41:00,branch-guwahati,branch-lucknow,10.1.8.1,10.1.11.1,51294,443,TCP,HTTPS,17100225,12418,55047,CS0,1
NF-0000642,2026-06-24T09:22:00,branch-chennai,branch-kochi,10.1.2.1,10.1.12.1,56737,21,TCP,FTP-Backup,45840046,35072,25483,CS0,0
NF-0000643,2026-06-24T09:29:00,branch-ahmedabad,branch-pune,10.1.5.1,10.1.4.1,61053,3200,TCP,ERP-SAP,45559014,37808,108494,CS0,0
NF-0000644,2026-06-24T09:59:00,branch-kolkata,hub-delhi,10.1.6.1,10.0.0.1,65459,53,UDP,DNS,4235819,4231,14416,CS0,0
NF-0000645,2026-06-24T09:45:00,branch-hyderabad,branch-ahmedabad,10.1.3.1,10.1.5.1,52442,53,UDP,DNS,26772292,40873,46067,CS0,0
NF-0000646,2026-06-24T09:35:00,branch-kolkata,branch-chandigarh,10.1.6.1,10.1.9.1,54680,5060,UDP,VoIP-RTP,47038568,76735,7094,EF,0
NF-0000647,2026-06-24T09:36:00,branch-lucknow,branch-chennai,10.1.11.1,10.1.2.1,64878,22,TCP,SSH,46752181,55723,52005,CS0,0
NF-0000648,2026-06-24T09:32:00,branch-jaipur,branch-bengaluru,10.1.10.1,10.1.1.1,59588,514,UDP,Syslog,25243283,22990,12106,CS0,0
NF-0000649,2026-06-24T09:36:00,branch-guwahati,branch-jaipur,10.1.8.1,10.1.10.1,58842,53,UDP,DNS,8412749,9164,19843,CS0,1
NF-0000650,2026-06-24T09:02:00,branch-guwahati,branch-kochi,10.1.8.1,10.1.12.1,55247,161,UDP,SNMP,11187385,9602,50531,CS0,1
NF-0000651,2026-06-24T09:16:00,branch-hyderabad,dc-mumbai,10.1.3.1,10.0.0.2,57956,123,UDP,NTP,6065069,7246,65736,CS0,0
NF-0000652,2026-06-24T09:08:00,branch-bengaluru,branch-lucknow,10.1.1.1,10.1.11.1,55832,179,TCP,BGP,8585777,10112,13178,CS0,0
NF-0000653,2026-06-24T09:46:00,branch-kochi,branch-bhopal,10.1.12.1,10.1.14.1,54644,53,UDP,DNS,12985335,13011,117910,CS0,0
NF-0000654,2026-06-24T09:24:00,branch-lucknow,branch-pune,10.1.11.1,10.1.4.1,50997,8801,UDP,Video-Conf,35641064,31907,56943,AF41,0
NF-0000655,2026-06-24T09:14:00,branch-kochi,branch-chandigarh,10.1.12.1,10.1.9.1,49908,5060,UDP,VoIP-RTP,24975163,21093,78756,EF,0
NF-0000656,2026-06-24T09:38:00,branch-ahmedabad,branch-jaipur,10.1.5.1,10.1.10.1,65001,53,UDP,DNS,28208781,27520,61589,CS0,0
NF-0000657,2026-06-24T09:36:00,branch-kochi,branch-jaipur,10.1.12.1,10.1.10.1,62306,161,UDP,SNMP,26089474,60814,101975,CS0,0
NF-0000658,2026-06-24T10:28:00,branch-ahmedabad,branch-bengaluru,10.1.5.1,10.1.1.1,62277,514,UDP,Syslog,25661040,39661,17707,CS0,0
NF-0000659,2026-06-24T10:31:00,branch-guwahati,branch-bhopal,10.1.8.1,10.1.14.1,62282,5060,UDP,VoIP-RTP,26009761,47724,72665,EF,0
NF-0000660,2026-06-24T10:30:00,branch-jaipur,branch-nagpur,10.1.10.1,10.1.13.1,57503,21,TCP,FTP-Backup,9732286,19120,36839,CS0,0
NF-0000661,2026-06-24T10:09:00,branch-chennai,branch-kochi,10.1.2.1,10.1.12.1,61181,8801,UDP,Video-Conf,28124394,30636,39416,AF41,0
NF-0000662,2026-06-24T10:32:00,dc-mumbai,branch-kochi,10.0.0.2,10.1.12.1,57773,21,TCP,FTP-Backup,33114490,29304,8002,CS0,0
NF-0000663,2026-06-24T10:53:00,branch-nagpur,branch-bhopal,10.1.13.1,10.1.14.1,54055,5060,UDP,VoIP-RTP,42380370,32650,47642,EF,0
NF-0000664,2026-06-24T10:43:00,branch-kolkata,hub-delhi,10.1.6.1,10.0.0.1,54317,5060,UDP,VoIP-RTP,9104409,12454,20621,EF,0
NF-0000665,2026-06-24T10:38:00,branch-chennai,branch-jaipur,10.1.2.1,10.1.10.1,60067,5060,UDP,VoIP-RTP,12246436,20175,23968,EF,0
NF-0000666,2026-06-24T10:01:00,branch-bhopal,branch-jaipur,10.1.14.1,10.1.10.1,59704,22,TCP,SSH,3259191,4084,79070,CS0,0
NF-0000667,2026-06-24T10:53:00,dc-mumbai,branch-lucknow,10.0.0.2,10.1.11.1,61103,5060,UDP,VoIP-RTP,16663743,18515,19725,EF,0
NF-0000668,2026-06-24T10:36:00,branch-bhubaneswar,branch-nagpur,10.1.7.1,10.1.13.1,52888,179,TCP,BGP,9882948,22877,8603,CS0,0
NF-0000669,2026-06-24T10:44:00,branch-hyderabad,branch-pune,10.1.3.1,10.1.4.1,64311,389,TCP,LDAP,29605098,38398,101999,CS0,0
NF-0000670,2026-06-24T10:45:00,branch-chennai,branch-pune,10.1.2.1,10.1.4.1,61856,389,TCP,LDAP,17199550,18735,101500,CS0,0
NF-0000671,2026-06-24T10:07:00,branch-ahmedabad,branch-hyderabad,10.1.5.1,10.1.3.1,51970,389,TCP,LDAP,2979099,3299,43370,CS0,0
NF-0000672,2026-06-24T10:03:00,dc-mumbai,branch-bengaluru,10.0.0.2,10.1.1.1,57121,123,UDP,NTP,40969341,101913,57992,CS0,0
NF-0000673,2026-06-24T10:54:00,hub-delhi,branch-hyderabad,10.0.0.1,10.1.3.1,60502,5060,UDP,VoIP-RTP,11778257,12788,72,EF,0
NF-0000674,2026-06-24T10:42:00,branch-chandigarh,branch-kochi,10.1.9.1,10.1.12.1,53433,161,UDP,SNMP,3854259,3484,33092,CS0,0
NF-0000675,2026-06-24T10:49:00,branch-jaipur,dc-mumbai,10.1.10.1,10.0.0.2,50588,514,UDP,Syslog,15024957,14861,5810,CS0,0
NF-0000676,2026-06-24T10:23:00,branch-lucknow,branch-hyderabad,10.1.11.1,10.1.3.1,60196,514,UDP,Syslog,43956663,106432,47174,CS0,0
NF-0000677,2026-06-24T10:32:00,branch-bhubaneswar,branch-bengaluru,10.1.7.1,10.1.1.1,58628,161,UDP,SNMP,25811003,34277,59707,CS0,0
NF-0000678,2026-06-24T10:54:00,branch-kochi,branch-bengaluru,10.1.12.1,10.1.1.1,49510,22,TCP,SSH,29297205,26828,115617,CS0,0
NF-0000679,2026-06-24T10:29:00,branch-chennai,branch-chandigarh,10.1.2.1,10.1.9.1,56838,389,TCP,LDAP,9188130,6856,91910,CS0,0
NF-0000680,2026-06-24T10:53:00,branch-bhubaneswar,branch-pune,10.1.7.1,10.1.4.1,51649,389,TCP,LDAP,26543548,24329,84104,CS0,0
NF-0000681,2026-06-24T10:44:00,branch-bhopal,branch-bengaluru,10.1.14.1,10.1.1.1,55064,179,TCP,BGP,49072407,69116,107252,CS0,0
NF-0000682,2026-06-24T10:53:00,branch-pune,branch-ahmedabad,10.1.4.1,10.1.5.1,55171,5060,UDP,VoIP-RTP,47859917,59453,33507,EF,0
NF-0000683,2026-06-24T10:32:00,hub-delhi,branch-kolkata,10.0.0.1,10.1.6.1,50580,179,TCP,BGP,13834250,12374,93698,CS0,0
NF-0000684,2026-06-24T10:28:00,branch-hyderabad,branch-chandigarh,10.1.3.1,10.1.9.1,52450,123,UDP,NTP,45943511,55088,77458,CS0,0
NF-0000685,2026-06-24T10:33:00,branch-ahmedabad,branch-bhopal,10.1.5.1,10.1.14.1,50919,5060,UDP,VoIP-RTP,45740258,34160,116589,EF,0
NF-0000686,2026-06-24T10:09:00,branch-hyderabad,branch-chandigarh,10.1.3.1,10.1.9.1,53444,8801,UDP,Video-Conf,48061881,37113,40421,AF41,0
NF-0000687,2026-06-24T10:18:00,branch-nagpur,branch-chennai,10.1.13.1,10.1.2.1,55852,123,UDP,NTP,37409981,40225,46485,CS0,0
NF-0000688,2026-06-24T10:53:00,branch-hyderabad,branch-bengaluru,10.1.3.1,10.1.1.1,64180,21,TCP,FTP-Backup,11642588,10177,104350,CS0,0
NF-0000689,2026-06-24T10:25:00,branch-kochi,branch-ahmedabad,10.1.12.1,10.1.5.1,59251,179,TCP,BGP,28937178,42121,59768,CS0,0
NF-0000690,2026-06-24T10:24:00,branch-hyderabad,branch-lucknow,10.1.3.1,10.1.11.1,60783,22,TCP,SSH,14332171,15494,118696,CS0,0
NF-0000691,2026-06-24T10:43:00,dc-mumbai,branch-lucknow,10.0.0.2,10.1.11.1,57401,179,TCP,BGP,42527664,96653,11437,CS0,0
NF-0000692,2026-06-24T10:34:00,hub-delhi,branch-nagpur,10.0.0.1,10.1.13.1,51007,161,UDP,SNMP,41804564,59465,6829,CS0,0
NF-0000693,2026-06-24T10:35:00,branch-lucknow,branch-ahmedabad,10.1.11.1,10.1.5.1,51991,8801,UDP,Video-Conf,6852769,13623,91835,AF41,0
NF-0000694,2026-06-24T10:18:00,branch-bhubaneswar,branch-guwahati,10.1.7.1,10.1.8.1,59999,179,TCP,BGP,33979720,64600,86193,CS0,0
NF-0000695,2026-06-24T10:38:00,branch-ahmedabad,branch-nagpur,10.1.5.1,10.1.13.1,64014,161,UDP,SNMP,12482394,10751,109151,CS0,0
NF-0000696,2026-06-24T10:21:00,branch-ahmedabad,branch-hyderabad,10.1.5.1,10.1.3.1,61728,389,TCP,LDAP,36836336,76742,102321,CS0,0
NF-0000697,2026-06-24T10:33:00,branch-guwahati,branch-kolkata,10.1.8.1,10.1.6.1,60118,53,UDP,DNS,21521210,51983,6064,CS0,0
NF-0000698,2026-06-24T10:36:00,branch-chennai,branch-bhopal,10.1.2.1,10.1.14.1,51502,389,TCP,LDAP,26583240,24035,14441,CS0,0
NF-0000699,2026-06-24T10:21:00,branch-lucknow,branch-bengaluru,10.1.11.1,10.1.1.1,53226,161,UDP,SNMP,28304214,22992,102045,CS0,0
NF-0000700,2026-06-24T10:21:00,branch-nagpur,branch-bhubaneswar,10.1.13.1,10.1.7.1,50986,53,UDP,DNS,6625234,9410,59908,CS0,0
NF-0000701,2026-06-24T10:05:00,branch-bhopal,branch-chennai,10.1.14.1,10.1.2.1,63587,53,UDP,DNS,10481109,11233,98368,CS0,0
NF-0000702,2026-06-24T10:08:00,branch-bhopal,branch-lucknow,10.1.14.1,10.1.11.1,51697,53,UDP,DNS,45488315,40184,50005,CS0,0
NF-0000703,2026-06-24T10:48:00,branch-jaipur,branch-bhopal,10.1.10.1,10.1.14.1,53725,389,TCP,LDAP,41737652,44401,114352,CS0,0
NF-0000704,2026-06-24T10:22:00,branch-chennai,branch-bengaluru,10.1.2.1,10.1.1.1,49340,8801,UDP,Video-Conf,2952142,2423,65631,AF41,0
NF-0000705,2026-06-24T10:22:00,branch-bhopal,branch-guwahati,10.1.14.1,10.1.8.1,62783,161,UDP,SNMP,26184449,40596,2488,CS0,0
NF-0000706,2026-06-24T10:46:00,branch-kochi,branch-guwahati,10.1.12.1,10.1.8.1,54861,161,UDP,SNMP,14633854,10604,50045,CS0,0
NF-0000707,2026-06-24T10:40:00,hub-delhi,branch-jaipur,10.0.0.1,10.1.10.1,50343,53,UDP,DNS,13680105,13294,21892,CS0,0
NF-0000708,2026-06-24T10:44:00,branch-chennai,branch-nagpur,10.1.2.1,10.1.13.1,52995,161,UDP,SNMP,27942061,29106,106079,CS0,0
NF-0000709,2026-06-24T10:34:00,hub-delhi,branch-nagpur,10.0.0.1,10.1.13.1,65122,443,TCP,HTTPS,49215811,70610,4616,CS0,0
NF-0000710,2026-06-24T10:46:00,branch-kochi,branch-chandigarh,10.1.12.1,10.1.9.1,50748,21,TCP,FTP-Backup,40175181,46988,73479,CS0,0
NF-0000711,2026-06-24T10:57:00,branch-bengaluru,branch-chandigarh,10.1.1.1,10.1.9.1,58761,161,UDP,SNMP,4570403,4255,59091,CS0,0
NF-0000712,2026-06-24T10:19:00,branch-pune,branch-nagpur,10.1.4.1,10.1.13.1,57264,179,TCP,BGP,32134170,37938,102284,CS0,0
NF-0000713,2026-06-24T10:23:00,branch-kochi,branch-bengaluru,10.1.12.1,10.1.1.1,49865,21,TCP,FTP-Backup,33307777,44529,14492,CS0,0
NF-0000714,2026-06-24T10:01:00,branch-pune,branch-lucknow,10.1.4.1,10.1.11.1,49535,514,UDP,Syslog,26862930,48841,108454,CS0,0
NF-0000715,2026-06-24T10:59:00,branch-nagpur,branch-hyderabad,10.1.13.1,10.1.3.1,58886,123,UDP,NTP,2704766,4838,15658,CS0,0
NF-0000716,2026-06-24T10:44:00,branch-ahmedabad,branch-chennai,10.1.5.1,10.1.2.1,54943,8801,UDP,Video-Conf,30197766,26100,69750,AF41,0
NF-0000717,2026-06-24T10:51:00,branch-kochi,branch-bhopal,10.1.12.1,10.1.14.1,54479,3200,TCP,ERP-SAP,7350068,7357,104104,CS0,0
NF-0000718,2026-06-24T10:52:00,branch-kochi,branch-bhubaneswar,10.1.12.1,10.1.7.1,53094,443,TCP,HTTPS,1960037,1673,56897,CS0,0
NF-0000719,2026-06-24T10:58:00,branch-kolkata,branch-lucknow,10.1.6.1,10.1.11.1,62948,53,UDP,DNS,26372074,61761,579,CS0,0
NF-0000720,2026-06-24T10:09:00,branch-kolkata,branch-jaipur,10.1.6.1,10.1.10.1,54801,21,TCP,FTP-Backup,1006568,867,18742,CS0,0
NF-0000721,2026-06-24T10:51:00,branch-kolkata,branch-jaipur,10.1.6.1,10.1.10.1,51577,161,UDP,SNMP,17514339,27238,1730,CS0,0
NF-0000722,2026-06-24T10:45:00,branch-nagpur,branch-bengaluru,10.1.13.1,10.1.1.1,60069,5060,UDP,VoIP-RTP,6369515,15422,104087,EF,0
NF-0000723,2026-06-24T10:52:00,branch-bhopal,branch-pune,10.1.14.1,10.1.4.1,53563,5060,UDP,VoIP-RTP,31625408,78474,118306,EF,0
NF-0000724,2026-06-24T10:19:00,hub-delhi,branch-bengaluru,10.0.0.1,10.1.1.1,58214,5060,UDP,VoIP-RTP,7764192,6332,19458,EF,0
NF-0000725,2026-06-24T10:37:00,hub-delhi,branch-ahmedabad,10.0.0.1,10.1.5.1,64295,179,TCP,BGP,13576162,15713,4937,CS0,0
NF-0000726,2026-06-24T10:51:00,branch-bhopal,branch-jaipur,10.1.14.1,10.1.10.1,59723,443,TCP,HTTPS,41059647,53742,111606,CS0,0
NF-0000727,2026-06-24T10:12:00,branch-chandigarh,branch-nagpur,10.1.9.1,10.1.13.1,53838,179,TCP,BGP,24118938,25658,76622,CS0,0
NF-0000728,2026-06-24T10:58:00,branch-chandigarh,branch-guwahati,10.1.9.1,10.1.8.1,57628,179,TCP,BGP,21837200,29670,35661,CS0,0
NF-0000729,2026-06-24T10:37:00,branch-lucknow,branch-pune,10.1.11.1,10.1.4.1,56430,5060,UDP,VoIP-RTP,49539368,115746,8197,EF,0
NF-0000730,2026-06-24T10:42:00,branch-lucknow,branch-ahmedabad,10.1.11.1,10.1.5.1,64835,5060,UDP,VoIP-RTP,20634895,28112,26960,EF,0
NF-0000731,2026-06-24T10:01:00,branch-guwahati,branch-bengaluru,10.1.8.1,10.1.1.1,54627,443,TCP,HTTPS,8300174,8153,51338,CS0,0
NF-0000732,2026-06-24T10:21:00,branch-chennai,branch-jaipur,10.1.2.1,10.1.10.1,64847,443,TCP,HTTPS,4454165,3813,115949,CS0,0
NF-0000733,2026-06-24T10:57:00,branch-lucknow,branch-pune,10.1.11.1,10.1.4.1,54607,8801,UDP,Video-Conf,17036037,13650,64508,AF41,0
NF-0000734,2026-06-24T10:33:00,branch-jaipur,branch-kolkata,10.1.10.1,10.1.6.1,59354,389,TCP,LDAP,33279977,33514,99094,CS0,0
NF-0000735,2026-06-24T10:12:00,branch-chennai,branch-bhubaneswar,10.1.2.1,10.1.7.1,51420,443,TCP,HTTPS,34608421,46267,78937,CS0,0
NF-0000736,2026-06-24T10:47:00,branch-kochi,branch-hyderabad,10.1.12.1,10.1.3.1,62149,123,UDP,NTP,34231093,51786,91650,CS0,0
NF-0000737,2026-06-24T10:13:00,dc-mumbai,branch-chandigarh,10.0.0.2,10.1.9.1,51485,3200,TCP,ERP-SAP,38311487,49306,84960,CS0,0
NF-0000738,2026-06-24T10:37:00,branch-chandigarh,branch-jaipur,10.1.9.1,10.1.10.1,51223,179,TCP,BGP,25675822,19629,13861,CS0,0
NF-0000739,2026-06-24T10:05:00,branch-bengaluru,branch-jaipur,10.1.1.1,10.1.10.1,62185,514,UDP,Syslog,48360554,40741,62694,CS0,0
NF-0000740,2026-06-24T10:36:00,branch-chennai,hub-delhi,10.1.2.1,10.0.0.1,62492,389,TCP,LDAP,32639919,31174,15111,CS0,0
NF-0000741,2026-06-24T10:44:00,branch-bhopal,branch-chennai,10.1.14.1,10.1.2.1,62515,8801,UDP,Video-Conf,5438399,5140,53632,AF41,0
NF-0000742,2026-06-24T10:03:00,branch-chennai,branch-bengaluru,10.1.2.1,10.1.1.1,62855,389,TCP,LDAP,30745977,46165,83433,CS0,0
NF-0000743,2026-06-24T10:22:00,branch-chandigarh,branch-pune,10.1.9.1,10.1.4.1,63929,179,TCP,BGP,32677480,65749,42375,CS0,0
NF-0000744,2026-06-24T10:43:00,branch-guwahati,hub-delhi,10.1.8.1,10.0.0.1,57362,3200,TCP,ERP-SAP,1982970,2451,71688,CS0,0
NF-0000745,2026-06-24T10:52:00,branch-kochi,branch-bhopal,10.1.12.1,10.1.14.1,55874,8801,UDP,Video-Conf,33364920,33701,90593,AF41,0
NF-0000746,2026-06-24T10:15:00,branch-nagpur,dc-mumbai,10.1.13.1,10.0.0.2,60112,5060,UDP,VoIP-RTP,34761769,29484,102839,EF,0
NF-0000747,2026-06-24T10:49:00,dc-mumbai,branch-chennai,10.0.0.2,10.1.2.1,57152,514,UDP,Syslog,4055946,3363,77844,CS0,0
NF-0000748,2026-06-24T11:54:00,branch-ahmedabad,dc-mumbai,10.1.5.1,10.0.0.2,52687,53,UDP,DNS,37190497,28542,1084,CS0,0
NF-0000749,2026-06-24T11:35:00,branch-kochi,branch-jaipur,10.1.12.1,10.1.10.1,62632,22,TCP,SSH,31604021,67385,67334,CS0,0
NF-0000750,2026-06-24T11:36:00,branch-chennai,branch-nagpur,10.1.2.1,10.1.13.1,52835,443,TCP,HTTPS,15441569,13450,21004,CS0,0
NF-0000751,2026-06-24T11:33:00,branch-bengaluru,branch-ahmedabad,10.1.1.1,10.1.5.1,53413,514,UDP,Syslog,13140878,12338,48189,CS0,0
